comment_id,status_id,parent_id,comment_published,comment_message,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
793060510762998_793129510756098,462508190484900_793060510762998,,12/5/14 21:51,#91903 Those guys are jerks. If you're here at MIT then you're smart enough to take the class.,4,4,0,0,0,0,0,0
793060510762998_793142364088146,462508190484900_793060510762998,,12/5/14 22:43,"#89248 1) It doesn't matter if other people in the lab assume the same, they are also sexist ass holes if they do 2) Being afraid you aren't good enough to do something shouldn't stop you. Just sign up to take the class and deal with those worries later",3,3,0,0,0,0,0,0
793060510762998_793705520698497,462508190484900_793060510762998,,12/7/14 0:15,#19722 isn't this just them admitting they're really ugly... go get'em!! in your corner.,1,1,0,0,0,0,0,0
793060380763011_793960510672998,462508190484900_793060380763011,,12/7/14 11:40,#69728 CUSTOM_NAME I demand acceptable explanation to this phenomenon .,0,0,0,0,0,0,0,0
793059987429717_793087850760264,462508190484900_793059987429717,,12/5/14 19:12,#27672 Hey look on the brightside... just a few more years and you will become a wizard :D,14,14,0,0,0,0,0,0
793059987429717_793116947424021,462508190484900_793059987429717,,12/5/14 20:53,"#38374 You'll graduate from Hogwarts some day, don't worry Also there's always MGTOW",0,0,0,0,0,0,0,0
793059760763073_793107230758326,462508190484900_793059760763073,,12/5/14 20:16,#27262 Or Canadian? The struggs. It's all so confusing.,0,0,0,0,0,0,0,0
790644434337939_790646901004359,462508190484900_790644434337939,,11/30/14 21:12,"#41118 Glad to see that you completely missed the point. All lives do matter, no one ever doubted that. These signs do not imply that a black person's life is more worthy than anyone else's, rather the signs are made to highlight the inequality black individuals face.",100,100,0,0,0,0,0,0
790644434337939_790648394337543,462508190484900_790644434337939,,11/30/14 21:18,"#21306 ""red is a great color"" does not say anything about the quality of the color blue.",87,87,0,0,0,0,0,0
790644434337939_790649311004118,462508190484900_790644434337939,,11/30/14 21:22,"#41957 what you're saying is the equivalent of me attending a march for gay rights and declaring that ""EVERYONE deserves rights"" ....well, no shit. the point is, the system isnt working for these minority groups and slogans like these call that to attention.",60,60,0,0,0,0,0,0
790644434337939_790645544337828,462508190484900_790644434337939,,11/30/14 21:07,"#60785 By saying #alllivesmatter in this context, it allows people to ignore all the socioeconomic baggage associated with Michael Brown's killing and sustains the status quo.",52,52,0,0,0,0,0,0
790644434337939_790656347670081,462508190484900_790644434337939,,11/30/14 21:49,"#91411 Do these people run around at Relay for Life shouting ""heart disease is important too""?",28,28,0,0,0,0,0,0
790644434337939_791009930968056,462508190484900_790644434337939,,12/1/14 14:20,#9273 can i just LOL at everyone who liked this? ha! ha ha ha!,8,8,0,0,0,0,0,0
790644344337948_793078807427835,462508190484900_790644344337948,,12/5/14 18:43,"#33606 You bastards, now how am I supposed to justify my awkwardness to people!? HUH!? Jk you're awesome",0,0,0,0,0,0,0,0
790644174337965_791729230896126,462508190484900_790644174337965,,12/3/14 0:14,"#2211 I read this as ""my mistakes bring all the girls to the yard."" I was just about to respond ""me too.""",1,1,0,0,0,0,0,0
790643794338003_790647644337618,462508190484900_790643794338003,,11/30/14 21:15,#82344 Perfect description of the MIT fraternal experience,11,11,0,0,0,0,0,0
790643794338003_790650544337328,462508190484900_790643794338003,,11/30/14 21:27,"#91165 you can always hit the final smash on a bro, remember that",8,8,0,0,0,0,0,0
790643794338003_790687574333625,462508190484900_790643794338003,,11/30/14 23:40,"#80353 Lust is fleeting, glory is forever. You know what the true answer is here.",5,5,0,0,0,0,0,0
790643794338003_790686607667055,462508190484900_790643794338003,,11/30/14 23:36,#8799 Invite the friend with benefits to play Smash?,2,2,0,0,0,0,0,0
790643651004684_790664867669229,462508190484900_790643651004684,,11/30/14 22:18,#46672 I walked by there everyday just to see the lamp with heart-warming orange light. lol,1,1,0,0,0,0,0,0
790643651004684_791958184206564,462508190484900_790643651004684,,12/3/14 11:43,#88934 Read this aloud to the UPOP staff. They LOLed.,1,1,0,0,0,0,0,0
787296918006024_787364561332593,462508190484900_787296918006024,,11/24/14 14:27,#57199 two feet away still seems pretty close if you ask me...,1,1,0,0,0,0,0,0
787296918006024_801617879907261,462508190484900_787296918006024,,12/21/14 3:17,#76693 Acknowledge the other person! That's on you!,0,0,0,0,0,0,0,0
787296364672746_787302148005501,462508190484900_787296364672746,,11/24/14 12:00,#74106 Always beat your meat before making any important decisions,31,31,0,0,0,0,0,0
787296364672746_787296514672731,462508190484900_787296364672746,,11/24/14 11:46,"#48200 Wait, at least til the semester's over, bro/girl/whatevs. And maybe til you graduate, too. Feelings are fucking hard and power dynamics can be whacked.",20,20,0,0,0,0,0,0
787296364672746_787367604665622,462508190484900_787296364672746,,11/24/14 14:34,#48267 CUSTOM_NAME stop wit dat hoe-ish behavior guuuurrrrlll!!,1,1,0,0,0,0,0,0
787296364672746_787306524671730,462508190484900_787296364672746,,11/24/14 12:12,"#44019 See AQ told ya buddy , see here , its just courage u r lacking , go and talk to Mam best of luck ....",1,1,0,0,0,0,0,0
787296364672746_787793807956335,462508190484900_787296364672746,,11/25/14 10:22,#37487 trust me student n.teacher relationship s r complicated,0,0,0,0,0,0,0,0
787296364672746_787299034672479,462508190484900_787296364672746,,11/24/14 11:51,"#84094 :( Wait for your graduation. Don't disturb your prof , if he / she is married. Try to drop your idea.",0,0,0,0,0,0,0,0
787296304672752_787338341335215,462508190484900_787296304672752,,11/24/14 13:34,#44490 It took me way to long to realize this was about the formal and not the restaraunt.,15,15,0,0,0,0,0,0
782183031850746_782210871847962,462508190484900_782183031850746,,11/15/14 16:03,#94268 CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME,6,6,0,0,0,0,0,0
782183031850746_785704454831937,462508190484900_782183031850746,,11/21/14 17:08,#54835 CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME CUSTOM_NAME,7,7,0,0,0,0,0,0
782182568517459_801615036574212,462508190484900_782182568517459,,12/21/14 3:10,"#65798 this is definitely a big life problem, but I realized on the 27th of October that you just need to assume you've been friendzoned by everybody, because that's life, ya know. At least you know you're a good friend",0,0,0,0,0,0,0,0
782182521850797_782460968489619,462508190484900_782182521850797,,11/16/14 3:11,#67873 CUSTOM_NAME this guy also fan of this song mofo,1,1,0,0,0,0,0,0
782182435184139_782192891849760,462508190484900_782182435184139,,11/15/14 15:23,#8542 I feel guilty when I sleep less than that lol,17,17,0,0,0,0,0,0
780229712046078_780361588699557,462508190484900_780229712046078,,11/11/14 16:41,#6720 I waited until I was married. I highly recommend it.,10,10,0,0,0,0,0,0
780229712046078_780616942007355,462508190484900_780229712046078,,11/12/14 7:01,"#77967 Enjoyable as possible, can't be done from someone who loves you, but from someone who knows to f*ck well.",1,1,0,0,0,0,0,0
780229712046078_780496755352707,462508190484900_780229712046078,,11/11/14 23:16,"#58838 This is tricky, but totally possible. Meet new people and good luck.",1,1,0,0,0,0,0,0
780229432046106_780239682045081,462508190484900_780229432046106,,11/11/14 12:21,#95461 I once submitted a paper I was reading instead of my actual UROP proposal. Still got the UROP though.,61,61,0,0,0,0,0,0
780229208712795_780679568667759,462508190484900_780229208712795,,11/12/14 9:37,#16083 So much mad mad love for this post. We all have our stories of struggle and it's so hard to keep the facade that everything is okay. good luck! May you change the world when you graduate.,1,1,0,0,0,0,0,0
780228962046153_780268828708833,462508190484900_780228962046153,,11/11/14 12:54,"#33750 Are you a car, or are you a pedestrian? You can't be both!",3,3,0,0,0,0,0,0
780228875379495_780632255339157,462508190484900_780228875379495,,11/12/14 7:47,#76722 Drop out and do research if you feel like it. You are free to choose your own path.,1,1,0,0,0,0,0,0
780228875379495_780376682031381,462508190484900_780228875379495,,11/11/14 16:59,#32414 CUSTOM_NAME we were JUST talking about this!,0,0,0,0,0,0,0,0
780228798712836_780269885375394,462508190484900_780228798712836,,11/11/14 12:56,"#24688 the subsidies and the ring lottery was done through an excel spreadsheet using RNG. sometimes life works out nicely, even for members of *gasp* class council.",25,25,0,0,0,0,0,0
780228798712836_780255995376783,462508190484900_780228798712836,,11/11/14 12:32,#51716 inb4 some long-winded explanation from a member of class council.,24,24,0,0,0,0,0,0
780228598712856_780467192022330,462508190484900_780228598712856,,11/11/14 21:18,#43858 Ain't nobody got time to play that kind of game,1,1,0,0,0,0,0,0
780228432046206_780241362044913,462508190484900_780228432046206,,11/11/14 12:22,"#61393 You and me both, anonymous confessor. You and me both.",6,6,0,0,0,0,0,0
780228432046206_801612713241111,462508190484900_780228432046206,,12/21/14 3:02,#18228 It's all about being in Events & Parties!!!! Sam Davidson will hook you up!,0,0,0,0,0,0,0,0
780228392046210_780233958712320,462508190484900_780228392046210,,11/11/14 12:16,"#53730 I'm sorry you feel that way. :( I hope you can find a supportive environment here at MIT. If you're looking for resources (or even just supportive new friends), feel free to contact any of the LGBTQ+ student groups here on campus. We'd love to have you.",9,9,0,0,0,0,0,0
777277642341285_778154888920227,462508190484900_777277642341285,,11/7/14 18:13,#52922 I found givewell better than any of those options www.givewell.org,0,0,0,0,0,0,0,0
777277642341285_777979438937772,462508190484900_777277642341285,,11/7/14 12:27,"#63705 Sure, why not? Maybe there's a campaign to bringing up more social networking like YouTube? It is an important tool that has benefits.",0,0,0,0,0,0,0,0
777277195674663_777281262340923,462508190484900_777277195674663,,11/6/14 12:29,"#69064 The goal is to see who can put their tongue further down the other ones throat. If the other person gags, you win!",74,74,0,0,0,0,0,0
777277045674678_777296529006063,462508190484900_777277045674678,,11/6/14 13:08,"#45606 ""Gollum loves and hates the ring, just as he loves and hates physics."" -Gandalf",4,4,0,0,0,0,0,0
777277045674678_777542385648144,462508190484900_777277045674678,,11/6/14 23:24,#89285 I hated 8.01 as well and i'm getting my phd in physics right now lol,2,2,0,0,0,0,0,0
777277045674678_777334495668933,462508190484900_777277045674678,,11/6/14 14:55,#90954 actually no.....it's a bitch to do but necessary for progress,2,2,0,0,0,0,0,0
777277045674678_777472562321793,462508190484900_777277045674678,,11/6/14 20:55,"#99553 ""I don't hate you"" [proceeds with shooting you down with a shower of bullets a la Portal turrets]",0,0,0,0,0,0,0,0
777276935674689_777307229004993,462508190484900_777276935674689,,11/6/14 13:32,#39687 I can't even concentrate on the confession with all those digits after the decimal point... WHYYYYYY??????,31,31,0,0,0,0,0,0
777276935674689_777383908997325,462508190484900_777276935674689,,11/6/14 16:49,"#87037 I propose 6.00000001, 6.00000010, 6.00000011 through 6.11111111.",7,7,0,0,0,0,0,0
777276935674689_801610936574622,462508190484900_777276935674689,,12/21/14 2:54,#12861 Y'all're out of y'all's minds commenting about the digits after the decimal. It's not confusing in any way,0,0,0,0,0,0,0,0
777276935674689_777860182283031,462508190484900_777276935674689,,11/7/14 9:27,"#76206 They should just renumber all the classes that way. 6.0, 6.00, 6.000, 6.0000...",0,0,0,0,0,0,0,0
777276935674689_777452842323765,462508190484900_777276935674689,,11/6/14 20:08,#83433 I googled all the TAs in 6.0002 just to see how attractive these beautiful creatures are! lol,0,0,0,0,0,0,0,0
777276809008035_777280455674337,462508190484900_777276809008035,,11/6/14 12:27,#58518 this might be the saddest confession i've ever read :'(,3,3,0,0,0,0,0,0
777276632341386_777400162329033,462508190484900_777276632341386,,11/6/14 17:32,#23207 Eh. Actually depends more on the person than the shoelessness.,2,2,0,0,0,0,0,0
777276632341386_777496225652760,462508190484900_777276632341386,,11/6/14 21:47,"#25653 If their feet smell, maybe they didnt look where they were stepping on some grass??",1,1,0,0,0,0,0,0
777276552341394_777281009007615,462508190484900_777276552341394,,11/6/14 12:28,#92393 I'm more proud of my beta sticker than my MIT sticker,11,11,0,0,0,0,0,0
774729365929446_775250069210709,462508190484900_774729365929446,,11/2/14 11:54,#68255 Well shit. Now all I've got going for me is good looks and an athletic physique. If only women found that appealing,0,0,0,0,0,0,0,0
774728809262835_776822542386795,462508190484900_774728809262835,,11/5/14 12:16,"#47699 It is acceptable, I know Vitalyzdtv made a video about it. This isn't that video",0,0,0,0,0,0,0,0
774727805929602_775178409217875,462508190484900_774727805929602,,11/2/14 9:13,#98454 MIT kids are too smart and science to assume anything they could not reliably determine #EPIC,1,1,0,0,0,0,0,0
774727805929602_801608019908247,462508190484900_774727805929602,,12/21/14 2:42,"#52501 CUSTOM_NAME is the king of tagging someone in the comments, and I'm glad I learned well from him.",1,1,0,0,0,0,0,0
774727439262972_774869489248767,462508190484900_774727439262972,,11/1/14 18:39,#24196 You cant get off to hash functions? You're not yet a true course 6,6,6,0,0,0,0,0,0
774727352596314_774888965913486,462508190484900_774727352596314,,11/1/14 19:32,#63864 Through the Bank of America is most effective.,3,3,0,0,0,0,0,0
774727169262999_774765272592522,462508190484900_774727169262999,,11/1/14 13:21,"#56356 actually west campus wants administration to stop messing with its dorms too, so its literally the same thing",19,19,0,0,0,0,0,0
774727169262999_774816809254035,462508190484900_774727169262999,,11/1/14 15:49,"#10080 That's why student leaders work to fix that hating by working together. I live in Baker, one of my best friends lives in EC. We're all people, why should someone decide to hate someone based on physical location?",4,4,0,0,0,0,0,0
773042856098097_773426296059753,462508190484900_773042856098097,,10/30/14 12:26,#76913 Just like the readings those papers were based on,21,21,0,0,0,0,0,0
773042856098097_773738012695248,462508190484900_773042856098097,,10/30/14 23:06,"#77394 I think they say to write drunk edit sober. Don't know about acid, though.",1,1,0,0,0,0,0,0
773043032764746_773559092713140,462508190484900_773043032764746,,10/30/14 15:59,#49421 1. It's comfy 2. It's fun 3. My feet are badass tough now 4. Fixed my flat feet 5. They don't smell anymore etc....,9,9,0,0,0,0,0,0
773043032764746_773505186051864,462508190484900_773043032764746,,10/30/14 14:52,"#85086 Most of us don't bite people we don't know, so you should ask.",8,8,0,0,0,0,0,0
773043032764746_773523502716699,462508190484900_773043032764746,,10/30/14 15:12,#9263 Have you thought about the reasons why you wear shoes? Maybe some people don't wear shoes because those reasons aren't true for them or they think that those arent sufficient reason enough to wear shoes. I don't really understand why wearing shoes is the default.,2,2,0,0,0,0,0,0
773043032764746_773766066025776,462508190484900_773043032764746,,10/31/14 1:05,#26129 They don't live in Central Square and don't need to walk far to class?,1,1,0,0,0,0,0,0
773043032764746_773493826053000,462508190484900_773043032764746,,10/30/14 14:33,#32703 Wouldn't the binary be something on feet/nothing on feet? I can't see a 3rd possibility that doesn't fit there,1,1,0,0,0,0,0,0
773043032764746_774842262584823,462508190484900_773043032764746,,11/1/14 17:04,"#2236 I don't see any problem with that. As long as it doesn't harm you, let them have fun",0,0,0,0,0,0,0,0
773043032764746_773653709370345,462508190484900_773043032764746,,10/30/14 20:23,#44382 It's comfy :) And I'm lazy And if you wear close toed-shoes you can't take them off without your feet smelling,0,0,0,0,0,0,0,0
773043032764746_773547019381014,462508190484900_773043032764746,,10/30/14 15:50,#7854 Some times i wish i cared more about what people think - but then i just done put shoes on,0,0,0,0,0,0,0,0
773043032764746_773545502714499,462508190484900_773043032764746,,10/30/14 15:50,#44511 you are so much more kind than every one else,0,0,0,0,0,0,0,0
772513939484322_772534046148978,462508190484900_772513939484322,,10/28/14 21:21,#63988 It takes a while and a mild amount of luck.,3,3,0,0,0,0,0,0
772513939484322_772529896149393,462508190484900_772513939484322,,10/28/14 21:04,#15888 nah! this is a caring community. just reach out!,3,3,0,0,0,0,0,0
772513939484322_772562266146156,462508190484900_772513939484322,,10/28/14 22:52,"#35677 Not too much to ask. That's all anyone really needs imo. It's the type of friend I strive to be, and everyone else should too.",0,0,0,0,0,0,0,0
772513626151020_772515986150784,462508190484900_772513626151020,,10/28/14 20:10,#95854 But you being yourself helps change those stereotypes at least for the people you know. You represent your sorority by being yourself and putting your best foot forward because a sorority is defined by its values and members.,24,24,0,0,0,0,0,0
772513432817706_772525146149868,462508190484900_772513432817706,,10/28/14 20:43,#84709 Are you sure you don't walk around with your eyes closed??,64,64,0,0,0,0,0,0
772513432817706_772531486149234,462508190484900_772513432817706,,10/28/14 21:10,"#69683 Plot twist: You see them, they just don't look all that different from you.",38,38,0,0,0,0,0,0
772513432817706_772534059482310,462508190484900_772513432817706,,10/28/14 21:21,#55818 Lol a lot of girls in my sorority live in EC or senior haus you probably just don't know,12,12,0,0,0,0,0,0
772513432817706_772533532815696,462508190484900_772513432817706,,10/28/14 21:19,"#30432 And now that we've snarkily and thoroughly debunked the last four and obviously not-literal words of your post, We'll return to your regularly scheduled might-actually-be-relevant (but probably not) replies.",1,1,0,0,0,0,0,0
771746986227684_771923922876657,462508190484900_771746986227684,,10/27/14 19:14,"#44177 Yes. Sometimes, it is very hard to know where the feeling is from: you like the person or you just want to be in a relationship. But I guess the hesitation usually is not whether you love the girl or not -- It is whether you have enough courage to love her. loool",4,4,0,0,0,0,0,0
771746752894374_771749622894087,462508190484900_771746752894374,,10/27/14 10:57,#12966 You should've asked her if she could lend a hand,4,4,0,0,0,0,0,0
771746609561055_771755992893450,462508190484900_771746609561055,,10/27/14 11:09,#8579 but CUSTOM_NAME is LITERALLY the best big ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,39,39,0,0,0,0,0,0
771746609561055_771757929559923,462508190484900_771746609561055,,10/27/14 11:14,#10786 Have you met CUSTOM_NAME ? She's like universally acknowledged as one of the best and most important people currently alive.,4,4,0,0,0,0,0,0
771746609561055_771774732891576,462508190484900_771746609561055,,10/27/14 11:57,#97104 CUSTOM_NAME don't worry this post isn't about me!,2,2,0,0,0,0,0,0
771746609561055_771961812872868,462508190484900_771746609561055,,10/27/14 20:44,"#56489 I'm sorry, that happens some times. Try to get to know some of the other girls in the sorority, most of them are probably pretty awesome :)",0,0,0,0,0,0,0,0
771746529561063_771776699558046,462508190484900_771746529561063,,10/27/14 12:03,"#48600 ^^ Yeah, but wine gets you drunk. Way better than flies.",13,13,0,0,0,0,0,0
771745992894450_771760162893033,462508190484900_771745992894450,,10/27/14 11:20,#67787 There's still time to break the November rule!!!,67,67,0,0,0,0,0,0
771745992894450_771916782877371,462508190484900_771745992894450,,10/27/14 18:49,"#72151 ???? if anyone has ever told you there is a ""right way"" to spend your time ever they are wrong",0,0,0,0,0,0,0,0
771745539561162_771785049557211,462508190484900_771745539561162,,10/27/14 12:25,"#53864 Oh wow, I finally get those pbe shirts now.",8,8,0,0,0,0,0,0
771744609561255_771862176216165,462508190484900_771744609561255,,10/27/14 16:00,"#15744 My favorite is when people just stand there, open up their mouth and cough. Like excuse me? I KNOW your mother taught you better than that.",0,0,0,0,0,0,0,0
771744269561289_771901729545543,462508190484900_771744269561289,,10/27/14 17:50,#80545 we are having very different MIT experiences,6,6,0,0,0,0,0,0
771744269561289_771778412891208,462508190484900_771744269561289,,10/27/14 12:08,#1237 It's more efficient. What could be wrong with that?,8,8,0,0,0,0,0,0
771744269561289_771902136212169,462508190484900_771744269561289,,10/27/14 17:52,"#73162 that said, that shouldn't make you feel bad at all, you're literally doing nothing wrong and it sounds like you're having a good time. as long as you're being safe, that sounds awesome!",3,3,0,0,0,0,0,0
768901136512269_771759802893069,462508190484900_768901136512269,,10/27/14 11:18,#26899 And yet this doesn't sound like respect. This sounds like how I talk about puppies.,3,3,0,0,0,0,0,0
768901059845610_769142659821450,462508190484900_768901059845610,,10/22/14 9:48,#51072 The yellow fever goes both ways CUSTOM_NAME,12,12,0,0,0,0,0,0
